year,round,circuit_ref,circuit_type,driver_code,constructor_ref,grid_position,finish_position,is_dnf,pos_gain,points_scored,laps_completed,status_finished,pace_delta_ms,avg_fast_corner_kmh,avg_medium_corner_kmh,avg_slow_corner_kmh,avg_speed_kmh,full_throttle_pct,min_speed_kmh,top_speed_kmh,avg_lap_ms,min_lap_ms,std_lap_ms,total_valid_laps,avg_tyre_life,max_tyre_life,personal_bests,soft_pct,medium_pct,hard_pct,lap_consistency,pb_rate,s1_best_ms,s2_best_ms,s3_best_ms,total_best_ms,s1_delta_ms,s2_delta_ms,s3_delta_ms,total_sector_delta_ms,ct_desert,ct_high_speed,ct_mixed,ct_street,lap_time_delta_pct,best_lap_delta_pct,grid_position_pct,top3_finish
2022,14,spa,high_speed,GAS,alphatauri,0,9,0,,2.0,44,1,22.639132484693487,305.0,172.0,85.0,235.0,68.0,68.0,352.0,119206.25,113002.0,13786.588587810065,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11565323620036756,0.0,,,,,,,,,0,1,0,0,-0.18495491926039678,0.6098809619202793,-0.05263157894736842,0
2022,14,spa,high_speed,ALB,williams,0,10,0,,1.0,44,1,22.91252622936653,305.0,172.0,85.0,235.0,68.0,68.0,352.0,119427.13636363637,113055.0,14393.60179496902,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12052203739644919,0.0,,,,,,,,,0,1,0,0,0.0,0.6570688319666658,-0.05263157894736842,0
2022,14,spa,high_speed,STR,aston_martin,0,11,0,,0.0,44,1,22.529745137182633,305.0,172.0,85.0,235.0,68.0,68.0,352.0,119453.90909090909,112880.0,14185.351969661204,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11875167650533393,0.0,,,,,,,,,0,1,0,0,0.022417624744180437,0.5012598270965215,-0.05263157894736842,0
2022,14,spa,high_speed,NOR,mclaren,0,12,0,,0.0,44,1,24.305415393155695,305.0,172.0,85.0,235.0,68.0,68.0,352.0,119491.65909090909,111678.0,14013.02399006705,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11727198447722581,0.0,,,,,,,,,0,1,0,0,0.05402685623831703,-0.5689254520686984,-0.05263157894736842,0
2022,14,spa,high_speed,TSU,alphatauri,0,13,0,,0.0,44,1,22.639132484693487,305.0,172.0,85.0,235.0,68.0,68.0,352.0,119502.52272727272,112436.0,14030.90621398055,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11741096249492342,0.0,,,,,,,,,0,1,0,0,0.06312331177967269,0.10595012331169815,-0.05263157894736842,0
2022,14,spa,high_speed,ZHO,alfa,0,14,0,,0.0,44,1,23.237336633249782,305.0,172.0,85.0,235.0,68.0,68.0,352.0,119526.04545454546,112317.0,13954.27730033447,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11674674960815248,0.0,,,,,,,,,0,1,0,0,0.08281961195814495,0.0,-0.05263157894736842,0
2022,14,spa,high_speed,RIC,mclaren,0,15,0,,0.0,44,1,24.305415393155695,305.0,172.0,85.0,235.0,68.0,68.0,352.0,119546.75,113080.0,14342.203924124182,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11997150841929355,0.0,,,,,,,,,0,1,0,0,0.10015616216353725,0.6793272612338292,-0.05263157894736842,0
2022,14,spa,high_speed,MAG,haas,0,16,0,,0.0,43,1,23.086217204103086,305.0,172.0,85.0,235.0,68.0,68.0,352.0,119844.93023255814,113332.0,14264.20316636044,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11902216588286936,0.0,,,,,,,,,0,1,0,0,0.3498316058166671,0.9036922282468371,-0.05263157894736842,0
2022,14,spa,high_speed,MSC,haas,0,17,0,,0.0,43,1,23.086217204103086,305.0,172.0,85.0,235.0,68.0,68.0,352.0,119910.51162790698,112212.0,14086.856245268555,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747807639234605,0.0,,,,,,,,,0,1,0,0,0.40474491726805684,-0.0934854029220866,-0.05263157894736842,0
2022,14,spa,high_speed,LAT,williams,0,18,0,,0.0,43,1,22.91252622936653,305.0,172.0,85.0,235.0,68.0,68.0,352.0,120088.18604651163,112256.0,14078.226194165465,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11723239943613434,0.0,,,,,,,,,0,1,0,0,0.5535171511292677,-0.054310567411878875,-0.05263157894736842,0
2022,14,spa,high_speed,BOT,alfa,0,19,0,,0.0,1,1,23.237336633249782,305.0,172.0,85.0,235.0,68.0,68.0,352.0,125651.0,125651.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0,1,0,0,5.211431694563094,11.87175583393431,-0.05263157894736842,0
2022,14,spa,high_speed,HAM,mercedes,0,20,0,,0.0,0,1,22.076457460021746,305.0,172.0,85.0,235.0,68.0,68.0,352.0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,-0.05263157894736842,0
2022,15,zandvoort,high_speed,VER,red_bull,0,1,0,,26.0,72,1,-15.32961421783625,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80594.06944444444,73652.0,15208.948423544582,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18871051590251936,0.0,,,,,,,,,0,1,0,0,-0.37407111025193024,-1.8804079212933051,-0.05263157894736842,1
2022,15,zandvoort,high_speed,RUS,mercedes,0,2,0,,18.0,72,1,-14.984313373311583,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80650.61111111111,73671.0,14398.41923889667,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17852833401423565,0.0,,,,,,,,,0,1,0,0,-0.30417743071109704,-1.8550960187041636,-0.05263157894736842,1
2022,15,zandvoort,high_speed,LEC,ferrari,0,3,0,,15.0,72,1,-14.53664497820809,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80745.86111111111,74413.0,12715.42556077876,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574746418677928,0.0,,,,,,,,,0,1,0,0,-0.18643465146988042,-0.8665996123282288,-0.05263157894736842,1
2022,15,zandvoort,high_speed,HAM,mercedes,0,4,0,,12.0,72,1,-14.984313373311583,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80774.84722222222,73854.0,14333.895012025407,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17745493188728637,0.0,,,,,,,,,0,1,0,0,-0.15060362489122694,-1.6113024306087513,-0.05263157894736842,0
2022,15,zandvoort,high_speed,PER,red_bull,0,5,0,,10.0,72,1,-15.32961421783625,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80846.40277777778,74404.0,12323.82163570719,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524350028235843,0.0,,,,,,,,,0,1,0,0,-0.062150606715256865,-0.8785894609230851,-0.05263157894736842,0
2022,15,zandvoort,high_speed,ALO,alpine,0,6,0,,8.0,72,1,-15.274151810285518,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80854.54166666667,74144.0,11404.966195203406,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14105535644765457,0.0,,,,,,,,,0,1,0,0,-0.052089762644774704,-1.224962864774491,-0.05263157894736842,0
2022,15,zandvoort,high_speed,NOR,mclaren,0,7,0,,6.0,72,1,-14.22340026340996,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80862.20833333333,74706.0,11626.959802620826,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14378731476998158,0.0,,,,,,,,,0,1,0,0,-0.042612653554505046,-0.47626343029568297,-0.05263157894736842,0
2022,15,zandvoort,high_speed,SAI,ferrari,0,8,0,,4.0,72,1,-14.53664497820809,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80815.125,74643.0,11346.752894007876,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1404038277984211,0.0,,,,,,,,,0,1,0,0,-0.1008144648154679,-0.5601923704596775,-0.05263157894736842,0
2022,15,zandvoort,high_speed,OCO,alpine,0,9,0,,2.0,72,1,-15.274151810285518,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80887.36111111111,75084.0,10694.712866850694,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13221735410752092,0.0,,,,,,,,,0,1,0,0,-0.011520181520986423,0.027310210688283917,-0.05263157894736842,0
2022,15,zandvoort,high_speed,STR,aston_martin,0,10,0,,1.0,72,1,-15.67504147897898,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80906.0,75043.0,10646.943638672574,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13159646551148954,0.0,,,,,,,,,0,1,0,0,0.011520181520968436,-0.027310210688283917,-0.05263157894736842,0
2022,15,zandvoort,high_speed,GAS,alphatauri,0,11,0,,0.0,72,1,-15.519401705029843,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80969.19444444444,75165.0,9403.160599364106,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11613256947759208,0.0,,,,,,,,,0,1,0,0,0.08963765681223132,0.1352188480419911,-0.05263157894736842,0
2022,15,zandvoort,high_speed,ALB,williams,0,12,0,,0.0,72,1,-13.370333333333344,248.0,155.0,78.0,215.0,59.0,62.0,313.0,81016.15277777778,75534.0,10801.324600120826,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333230995274261,0.0,,,,,,,,,0,1,0,0,0.14768494999021842,0.6268026404311017,-0.05263157894736842,0
2022,15,zandvoort,high_speed,MSC,haas,0,13,0,,0.0,72,1,-10.85,248.0,155.0,78.0,215.0,59.0,62.0,313.0,81052.33333333333,75233.0,10605.80599828412,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13085133471317859,0.0,,,,,,,,,0,1,0,0,0.19240935067894704,0.225808815203128,-0.05263157894736842,0
2022,15,zandvoort,high_speed,VET,aston_martin,0,14,0,,0.0,72,1,-15.67504147897898,248.0,155.0,78.0,215.0,59.0,62.0,313.0,81024.72222222222,74862.0,9909.880093676635,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12230686908740435,0.0,,,,,,,,,0,1,0,0,0.15827802301322452,-0.26843938798483946,-0.05263157894736842,0
2022,15,zandvoort,high_speed,MAG,haas,0,15,0,,0.0,72,1,-10.85,248.0,155.0,78.0,215.0,59.0,62.0,313.0,81106.13888888889,75369.0,10371.211318153259,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12787208786207008,0.0,,,,,,,,,0,1,0,0,0.2589208010698085,0.40698874952540187,-0.05263157894736842,0
2022,15,zandvoort,high_speed,ZHO,alfa,0,16,0,,0.0,72,1,-15.780266922305774,248.0,155.0,78.0,215.0,59.0,62.0,313.0,81112.40277777778,75940.0,10192.2169417452,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12565546812450665,0.0,,,,,,,,,0,1,0,0,0.2666638738953848,1.167678032599066,-0.05263157894736842,0
2022,15,zandvoort,high_speed,RIC,mclaren,0,17,0,,0.0,72,1,-14.22340026340996,248.0,155.0,78.0,215.0,59.0,62.0,313.0,81118.56944444444,75577.0,10291.843883887906,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1268740801813137,0.0,,,,,,,,,0,1,0,0,0.27428676598972984,0.6840874726065265,-0.05263157894736842,0
2022,15,zandvoort,high_speed,LAT,williams,0,18,0,,0.0,71,1,-13.370333333333344,248.0,155.0,78.0,215.0,59.0,62.0,313.0,82321.84507042254,76066.0,12670.022477878229,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15390838807171545,0.0,,,,,,,,,0,1,0,0,1.7617095103033924,1.3355359129270552,-0.05263157894736842,0
2022,15,zandvoort,high_speed,BOT,alfa,0,19,0,,0.0,53,1,-15.780266922305774,248.0,155.0,78.0,215.0,59.0,62.0,313.0,80008.98113207547,76844.0,6193.919321183436,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07741530055180648,0.0,,,,,,,,,0,1,0,0,-1.0973249055262162,2.371991713682416,-0.05263157894736842,0
2022,15,zandvoort,high_speed,TSU,alphatauri,0,20,0,,0.0,43,1,-15.519401705029843,248.0,155.0,78.0,215.0,59.0,62.0,313.0,81575.37209302325,77138.0,20045.212331868148,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24572627519258988,0.0,,,,,,,,,0,1,0,0,0.8389609225085578,2.76366010111439,-0.05263157894736842,0
2022,16,monza,high_speed,VER,red_bull,0,1,0,,25.0,53,1,-1.279166666666657,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91085.11320754717,84745.0,14430.676570924512,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15843068162019705,0.0,,,,,,,,,0,1,0,0,-0.12721209187240057,-2.002844687026608,-0.05263157894736842,1
2022,16,monza,high_speed,LEC,ferrari,0,2,0,,18.0,53,1,-4.161204071499495,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91131.2641509434,84336.0,13834.507913117595,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15180858119342108,0.0,,,,,,,,,0,1,0,0,-0.07660861541769673,-2.4758028146212285,-0.05263157894736842,1
2022,16,monza,high_speed,RUS,mercedes,0,3,0,,15.0,53,1,-4.529051973940514,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91149.35849056604,85288.0,13936.58945020726,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15289838218279614,0.0,,,,,,,,,0,1,0,0,-0.05676857702029819,-1.374932062860645,-0.05263157894736842,1
2022,16,monza,high_speed,SAI,ferrari,0,4,0,,12.0,53,1,-4.161204071499495,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91180.60377358491,84420.0,13215.089052553089,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449331163168006,0.0,,,,,,,,,0,1,0,0,-0.02250882354156507,-2.3786671600541185,-0.05263157894736842,0
2022,16,monza,high_speed,HAM,mercedes,0,5,0,,10.0,53,1,-4.529051973940514,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91186.62264150943,84434.0,11191.410549418308,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12273083732266471,0.0,,,,,,,,,0,1,0,0,-0.015909269580395357,-2.3624778842929333,-0.05263157894736842,0
2022,16,monza,high_speed,PER,red_bull,0,6,0,,9.0,53,1,-1.279166666666657,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91200.03773584905,84030.0,10654.405249910382,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11682457062978091,0.0,,,,,,,,,0,1,0,0,-0.0011999189020265061,-2.8296541276871303,-0.05263157894736842,0
2022,16,monza,high_speed,NOR,mclaren,0,7,0,,6.0,53,1,-5.257646295155995,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91202.22641509434,84718.0,11226.992746949561,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12309998547460294,0.0,,,,,,,,,0,1,0,0,0.001199918902042462,-2.0340668617088937,-0.05263157894736842,0
2022,16,monza,high_speed,GAS,alphatauri,0,8,0,,4.0,53,1,-4.688796736085743,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91205.7924528302,86718.0,9488.350315312764,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10403232141445345,0.0,,,,,,,,,0,1,0,0,0.005109999462124888,0.2786868184603999,-0.05263157894736842,0
2022,16,monza,high_speed,DEV,williams,0,9,0,,2.0,53,1,-8.937333333333344,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91219.49056603774,86624.0,9456.6647755852,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10366934431341852,0.0,,,,,,,,,0,1,0,0,0.020129673994464737,0.16998739549244307,-0.05263157894736842,0
2022,16,monza,high_speed,ZHO,alfa,0,10,0,,1.0,53,1,-4.3929236842105315,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91234.35849056604,86361.0,9366.052060283253,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10265926362875381,0.0,,,,,,,,,0,1,0,0,0.036432020456562006,-0.134139713449819,-0.05263157894736842,0
2022,16,monza,high_speed,OCO,alpine,0,11,0,,0.0,53,1,-5.809948437269646,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91242.15094339622,86593.0,9167.630417767603,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004758252954264,0.0,,,,,,,,,0,1,0,0,0.044976270569304574,0.134139713449819,-0.05263157894736842,0
2022,16,monza,high_speed,MSC,haas,0,12,0,,0.0,53,1,-4.71324658327234,310.0,168.0,80.0,254.0,79.0,62.0,362.0,91246.41509433962,85298.0,8941.779816452741,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09799595750921107,0.0,,,,,,,,,0,1,0,0,0.049651816635854114,-1.3633682944597987,-0.05263157894736842,0
2022,16,monza,high_speed,BOT,alfa,0,13,0,,0.0,52,1,-4.3929236842105315,310.0,168.0,80.0,254.0,79.0,62.0,362.0,92844.76923076923,85706.0,13050.54810150221,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405630948262101,0.0,,,,,,,,,0,1,0,0,1.802211351869391,-0.8915665437052627,-0.05263157894736842,0
2022,16,monza,high_speed,TSU,alphatauri,0,14,0,,0.0,52,1,-4.688796736085743,310.0,168.0,80.0,254.0,79.0,62.0,362.0,92862.90384615384,86857.0,13562.894944114361,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1460528842236512,0.0,,,,,,,,,0,1,0,0,1.8220955517383168,0.43942319923216583,-0.05263157894736842,0
2022,16,monza,high_speed,LAT,williams,0,15,0,,0.0,52,1,-8.937333333333344,310.0,168.0,80.0,254.0,79.0,62.0,362.0,92890.44230769231,86798.0,13152.115621082854,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14158739364721185,0.0,,,,,,,,,0,1,0,0,1.8522908584321844,0.3711969656671716,-0.05263157894736842,0
2022,16,monza,high_speed,MAG,haas,0,16,0,,0.0,52,1,-4.71324658327234,310.0,168.0,80.0,254.0,79.0,62.0,362.0,92926.09615384616,86798.0,13134.514576010632,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14134366038863241,0.0,,,,,,,,,0,1,0,0,1.8913845027132,0.3711969656671716,-0.05263157894736842,0
2022,16,monza,high_speed,RIC,mclaren,0,17,0,,0.0,45,1,-5.257646295155995,310.0,168.0,80.0,254.0,79.0,62.0,362.0,88488.53333333334,86603.0,4668.335992231451,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05275639471439747,0.0,,,,,,,,,0,1,0,0,-2.9743038056738045,0.14570348185066548,-0.05263157894736842,0
2022,16,monza,high_speed,STR,aston_martin,0,18,0,,0.0,39,1,-7.285749528865592,310.0,168.0,80.0,254.0,79.0,62.0,362.0,89491.10256410256,87467.0,4989.093825508807,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055749607308001534,0.0,,,,,,,,,0,1,0,0,-1.8750090842666551,1.1448130716838003,-0.05263157894736842,0
2022,16,monza,high_speed,ALO,alpine,0,19,0,,0.0,31,1,-5.809948437269646,310.0,168.0,80.0,254.0,79.0,62.0,362.0,88784.48387096774,87203.0,4216.80351981583,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047494824950992505,0.0,,,,,,,,,0,1,0,0,-2.649800665307636,0.8395295859014535,-0.05263157894736842,0
2022,16,monza,high_speed,VET,aston_martin,0,20,0,,0.0,10,1,-7.285749528865592,310.0,168.0,80.0,254.0,79.0,62.0,362.0,88822.5,87501.0,2087.149052335904,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023497976890268838,0.0,,,,,,,,,0,1,0,0,-2.6081168307245326,1.1841298842466783,-0.05263157894736842,0
2022,17,marina_bay,mixed,PER,red_bull,0,1,0,,25.0,59,1,37.47183333333334,218.0,135.0,60.0,178.0,40.0,42.0,302.0,124326.06779661016,108165.0,19818.167389670005,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15940476314340862,0.0,,,,,,,,,0,0,1,0,-1.1349900962982677,-2.2418444491642227,-0.05263157894736842,1
2022,17,marina_bay,mixed,LEC,ferrari,0,2,0,,18.0,59,1,29.202997559456694,218.0,135.0,60.0,178.0,40.0,42.0,302.0,124454.79661016949,108753.0,19044.63429346209,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15302451020120755,0.0,,,,,,,,,0,0,1,0,-1.0326239903561514,-1.7104175045528285,-0.05263157894736842,1
2022,17,marina_bay,mixed,SAI,ferrari,0,3,0,,15.0,59,1,29.202997559456694,218.0,135.0,60.0,178.0,40.0,42.0,302.0,124585.47457627118,108414.0,18122.174290417624,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14545976850072706,0.0,,,,,,,,,0,0,1,0,-0.9287079038764049,-2.0168014062930713,-0.05263157894736842,1
2022,17,marina_bay,mixed,NOR,mclaren,0,4,0,,12.0,59,1,29.82766000024353,218.0,135.0,60.0,178.0,40.0,42.0,302.0,124769.0,109212.0,17593.21206484536,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14100627611702715,0.0,,,,,,,,,0,0,1,0,-0.7827671276892786,-1.2955791243204648,-0.05263157894736842,0
2022,17,marina_bay,mixed,RIC,mclaren,0,5,0,,10.0,59,1,29.82766000024353,218.0,135.0,60.0,178.0,40.0,42.0,302.0,125313.89830508475,111006.0,15187.14751053407,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12119284226207681,0.0,,,,,,,,,0,0,1,0,-0.34945995982449957,0.32581532913674754,-0.05263157894736842,0
2022,17,marina_bay,mixed,STR,aston_martin,0,6,0,,8.0,59,1,23.160333333333327,218.0,135.0,60.0,178.0,40.0,42.0,302.0,125365.55932203389,110283.0,15156.835376490732,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12090111078718578,0.0,,,,,,,,,0,0,1,0,-0.3083787365313426,-0.3276229037782829,-0.05263157894736842,0
2022,17,marina_bay,mixed,VER,red_bull,0,7,0,,6.0,59,1,37.47183333333334,218.0,135.0,60.0,178.0,40.0,42.0,302.0,125407.84745762713,109142.0,16587.27122474418,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13226661298328,0.0,,,,,,,,,0,0,1,0,-0.27475089791045393,-1.3588442367742024,-0.05263157894736842,0
2022,17,marina_bay,mixed,VET,aston_martin,0,8,0,,4.0,59,1,23.160333333333327,218.0,135.0,60.0,178.0,40.0,42.0,302.0,125428.30508474576,110669.0,14723.893940374186,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11738892533408606,0.0,,,,,,,,,0,0,1,0,-0.25848284131109994,0.021239002038040408,-0.05263157894736842,0
2022,17,marina_bay,mixed,HAM,mercedes,0,9,0,,2.0,59,1,31.358785046228643,218.0,135.0,60.0,178.0,40.0,42.0,302.0,125453.44067796611,110622.0,16174.683780175157,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289297742075876,0.0,,,,,,,,,0,0,1,0,-0.2384948314214113,-0.021239002038040408,-0.05263157894736842,0
2022,17,marina_bay,mixed,GAS,alphatauri,0,10,0,,1.0,59,1,30.625982680196902,218.0,135.0,60.0,178.0,40.0,42.0,302.0,125590.06779661016,110569.0,14735.672145563343,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11733150880551621,0.0,,,,,,,,,0,0,1,0,-0.1298479347789741,-0.06913973003872728,-0.05263157894736842,0
2022,17,marina_bay,mixed,BOT,alfa,0,11,0,,0.0,59,1,29.862596462309607,218.0,135.0,60.0,178.0,40.0,42.0,302.0,125916.64406779662,111864.0,13329.584116391474,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10586038259735145,0.0,,,,,,,,,0,0,1,0,0.12984793477898568,1.1012648503554145,-0.05263157894736842,0
2022,17,marina_bay,mixed,MAG,haas,0,12,0,,0.0,59,1,40.6235,218.0,135.0,60.0,178.0,40.0,42.0,302.0,125980.47457627118,112067.0,14674.868654004142,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11648526252470713,0.0,,,,,,,,,0,0,1,0,0.18060642786363837,1.284733676471253,-0.05263157894736842,0
2022,17,marina_bay,mixed,MSC,haas,0,13,0,,0.0,58,1,40.6235,218.0,135.0,60.0,178.0,40.0,42.0,302.0,127892.72413793103,110290.0,15861.545568364454,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12402226690595733,0.0,,,,,,,,,0,0,1,0,1.7012414419230526,-0.32129639253290915,-0.05263157894736842,0
2022,17,marina_bay,mixed,RUS,mercedes,0,14,0,,0.0,57,1,31.358785046228643,218.0,135.0,60.0,178.0,40.0,42.0,302.0,128714.43859649122,106458.0,16834.156829003456,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13078685664610712,0.0,,,,,,,,,0,0,1,0,2.3546748652053693,-3.7846094057146473,-0.05263157894736842,0
2022,17,marina_bay,mixed,TSU,alphatauri,0,15,0,,0.0,34,1,30.625982680196902,218.0,135.0,60.0,178.0,40.0,42.0,302.0,130380.0294117647,118716.0,13196.81025621353,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10121803404826299,0.0,,,,,,,,,0,0,1,0,3.6791650173182373,7.294015572255537,-0.05263157894736842,0
2022,17,marina_bay,mixed,OCO,alpine,0,16,0,,0.0,26,1,32.77913593126038,218.0,135.0,60.0,178.0,40.0,42.0,302.0,129882.76923076923,121105.0,11586.358224421314,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892062764987344,0.0,,,,,,,,,0,0,1,0,3.2837400385498388,9.453163481569517,-0.05263157894736842,0
2022,17,marina_bay,mixed,ALB,williams,0,17,0,,0.0,25,1,41.37866666666666,218.0,135.0,60.0,178.0,40.0,42.0,302.0,131797.28,122121.0,13347.537299442172,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10127323795636885,0.0,,,,,,,,,0,0,1,0,4.8061731816167494,10.371411399469476,-0.05263157894736842,0
2022,17,marina_bay,mixed,ALO,alpine,0,18,0,,0.0,20,1,32.77913593126038,218.0,135.0,60.0,178.0,40.0,42.0,302.0,127678.15,120463.0,13655.938921158851,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069559585658067,0.0,,,,,,,,,0,0,1,0,1.5306104982473094,8.872932021636668,-0.05263157894736842,0
2022,17,marina_bay,mixed,LAT,williams,0,19,0,,0.0,7,1,41.37866666666666,218.0,135.0,60.0,178.0,40.0,42.0,302.0,139084.85714285713,125585.0,25158.144211027513,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1808834169861283,0.0,,,,,,,,,0,0,1,0,10.601308499346192,13.50213067860871,-0.05263157894736842,0
2022,17,marina_bay,mixed,ZHO,alfa,0,20,0,,0.0,6,1,29.862596462309607,218.0,135.0,60.0,178.0,40.0,42.0,302.0,129933.33333333333,125556.0,7140.927969575571,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05495839894491204,0.0,,,,,,,,,0,0,1,0,3.323948987399963,13.475920846306447,-0.05263157894736842,0
2022,18,suzuka,high_speed,VER,red_bull,0,1,0,,25.0,28,1,48.43383333333334,275.0,162.0,80.0,232.0,65.0,60.0,318.0,116675.77777777778,104911.0,22740.123975261373,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19490012758751446,0.0,,,,,,,,,0,1,0,0,-2.4586700891194893,-1.3368443326358357,-0.05263157894736842,1
2022,18,suzuka,high_speed,PER,red_bull,0,2,0,,18.0,28,1,48.43383333333334,275.0,162.0,80.0,232.0,65.0,60.0,318.0,117743.37037037036,106120.0,22285.42970564495,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18927120597571231,0.0,,,,,,,,,0,1,0,0,-1.5661592075308424,-0.19984482637011264,-0.05263157894736842,1
2022,18,suzuka,high_speed,LEC,ferrari,0,3,0,,15.0,28,1,37.92454053766493,275.0,162.0,80.0,232.0,65.0,60.0,318.0,117702.88888888889,104489.0,22325.39373471958,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896758350238512,0.0,,,,,,,,,0,1,0,0,-1.600001857785005,-1.7337126466508357,-0.05263157894736842,1
